player_id,player_name,team,opponent,position,overall_signal_score,signal_tier,top_positive_driver_1,top_positive_driver_2,top_positive_driver_3,top_negative_driver_1,top_negative_driver_2,top_negative_driver_3,driver_notes
,P.Taylor,SF,,RB,57.49,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,R.Ali,BAL,,RB,57.45,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Dotson,PHI,,WR,57.38,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,I.Smith,HOU,,TE,57.37,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Fisk,LAC,,TE,57.3,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,B.Hopkins,LA,,TE,57.24,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,B.Young,CAR,ATL,QB,57.18,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Burks,TEN,,WR,57.16,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,A.Robinson,DET,,WR,57.09,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,B.Ford-Wheaton,NYG,,WR,57.09,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Taylor,HOU,,RB,57.09,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,Cas.Washington,ATL,,WR,57.02,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,N.Bawden,NYJ,,RB,57.0,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Kmet,CHI,,TE,56.96,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,Z.Pascal,ARI,,WR,56.95,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Walker,BAL,,WR,56.88,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Huntley,MIA,NYJ,QB,56.84,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Byrd,ATL,,WR,56.81,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,E.Higgins,ARI,,TE,56.68,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,K.Drake,GB,,RB,56.64,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Bandy,DEN,,WR,56.59,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Shenker,LV,,TE,56.55,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Wilcox,CIN,,TE,56.48,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Chandler,MIN,,RB,56.38,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,I.Likely,BAL,,TE,56.3,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Carr,NO,NYG,QB,56.21,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,P.Durham,TB,,TE,56.21,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,Ty.Johnson,BUF,,RB,56.2,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Brooks,GB,,RB,56.18,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Chark,LAC,,WR,56.16,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Graham,NO,,TE,56.14,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Johnson,JAX,,RB,56.02,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Prescott,DAL,ATL,QB,56.0,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,R.Bell,SF,,WR,55.94,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,R.James,KC,,WR,55.73,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,K.McIntosh,SEA,,RB,55.69,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Lloyd,GB,,RB,55.66,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Mundt,MIN,,TE,55.66,WATCH,usage foundation: 66.7,data quality: 65.7,,role and availability context: 35.0,missing signal count: 5,blocked context: nan,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
